Date,SLV_Open,SLV_High,SLV_Low,SLV_Close,SLV_DR,SLV_Adj Close,SLV_Volume,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Adj Close,SPY_Volume,DJI_Open,DJI_High,DJI_Low,DJI_Close,DJI_Adj Close,DJI_Volume,AG_Open,AG_High,AG_Low,AG_Close,AG_Adj Close,AG_Volume,EU_Open,EU_High,EU_Low,OF_Price,OF_Open,OF_High,OF_Low,OF_Vol.,OS_Price,OS_Open,OS_High,OS_Low,GF_Price,GF_Open,GF_High,GF_Low,GF_Vol.,USB_Price,USB_Open,USB_High,USB_Low,PLT_Open,PLT_High,PLT_Low,PLT_Close,PLT_Adj Close,PLT_Volume,PLD_Price,PLD_Open,PLD_High,PLD_Low,RHO_Open,RHO_High,RHO_Low,RHO_Close,RHO_Adj Close,USDI_Price,USDI_Open,USDI_High,USDI_Low,OIL_Open,OIL_High,OIL_Low,OIL_Close,OIL_Adj Close,OIL_Volume
1/25/2013,30.440001,30.5,30.1,30.209999,-0.440001,30.209999,11499600,149.880005,150.25,149.369995,150.25,129.567307,147211600,13825.33008,13895.98047,13825.33008,13895.98047,13895.98047,130300000,18,18.15,17.290001,17.41,17.41,1356700,1.307873,1.312,1.306848,95.23,96.76,96.92,94.95,318.01K,95.56,96.87,97.03,95.06,,,,,,2.875,2.866,2.879,2.866,,,,,,,982.45,979.35,988.75,976.55,107.589996,107.589996,107.589996,107.629997,107.629997,79.57,79.65,79.7,79.47,21.360001,21.360001,21.360001,21.360001,21.360001,0
1/28/2013,29.950001,30.049999,29.73,29.85,-0.359999,29.85,8897500,150.289993,150.330002,149.509995,150.070007,129.412064,113357700,13895.98047,13915.71973,13862.57031,13881.92969,13881.92969,113570000,17.26,17.4,16.889999,17.139999,17.139999,1195800,1.316656,1.317969,1.314752,95.95,95.5,96.68,95.12,232.04K,95.97,95.56,96.75,95.19,,,,,,2.866,2.926,2.937,2.861,,,,,,,979.35,976.3,985.35,972.35,107.599998,107.599998,107.599998,107.599998,107.599998,79.36,79.57,79.61,79.26,21.48,21.48,21.48,21.48,21.48,100
1/29/2013,30.110001,30.440001,30.08,30.32,0.47,30.32,9367300,149.770004,150.850006,149.669998,150.660004,129.920853,105694400,13881.92969,13969.99023,13880.00977,13954.41992,13954.41992,108230000,17.42,18.35,17.389999,18.309999,18.309999,1129900,1.316482,1.32139,1.315738,95.88,95.95,96.56,95.43,184.87K,96.09,95.98,96.59,95.46,,,,,,2.919,2.946,2.948,2.904,,,,,,,975.7,971.95,976.35,971.95,106,106,106,107.699997,107.699997,79.27,79.31,79.46,79.01,21.58,21.620001,21.58,21.620001,21.620001,200
1/30/2013,30.84,31.219999,30.77,30.92,0.6,30.92,16489500,150.639999,150.940002,149.929993,150.070007,129.412064,137447700,13954.41992,13966.12988,13896.9502,13910.41992,13910.41992,117200000,18.559999,18.790001,18.290001,18.360001,18.360001,1145800,1.323101,1.33069,1.322524,96.44,96.04,96.81,95.47,167.19K,96.55,96.09,96.86,95.52,,,,,,2.952,2.891,2.957,2.877,,,,,,,973.4,959.5,975,953.6,108.129997,108.129997,108.129997,108.129997,108.129997,79.26,79.36,79.42,79.03,21.6,21.6,21.6,21.6,21.6,200
1/31/2013,30.75,30.82,30.09,30.440001,-0.479999,30.440001,14939500,149.889999,150.380005,149.600006,149.699997,129.093033,108975800,13910.41992,13941.05957,13860.58008,13860.58008,13860.58008,142600000,18.290001,18.610001,17.959999,18.24,18.24,570600,1.321353,1.329434,1.320603,97.57,96.46,97.82,96.29,252.93K,97.34,96.5,97.85,96.33,,,,,,2.891,2.891,2.928,2.884,,,,,,,953.75,966.55,966.55,966.55,108.394997,108.394997,108.394997,108.394997,108.394997,79.62,79.32,79.65,79.27,21.68,21.780001,21.68,21.780001,21.780001,16000
2/1/2013,31.02,31.049999,30.459999,30.780001,0.34,30.780001,12438300,150.649994,151.419998,150.389999,151.240005,130.421021,131173000,13860.58008,14019.78027,13860.58008,14009.79004,14009.79004,128420000,18.5,18.799999,18.200001,18.389999,18.389999,689400,1.323802,1.323802,1.3169,97.94,97.32,98.24,97.32,211.28K,98.03,97.39,98.31,97.39,,,,,,2.889,2.888,2.891,2.888,,,,,,,982.5,"1,009.30","1,009.55",976.05,108,108,107.019997,107.93,107.93,79.64,79.62,79.71,79.37,21.780001,21.780001,21.780001,21.780001,21.780001,0
2/4/2013,30.440001,30.870001,30.42,30.690001,-0.09,30.690001,7131100,150.320007,151.270004,149.429993,149.539993,128.955048,159073600,14009.79004,14009.79004,13866.83008,13880.08008,13880.08008,130420000,18.200001,18.709999,18.110001,18.370001,18.370001,491600,1.318218,1.323452,1.317211,97.49,97.96,98.04,96.84,230.63K,97.42,98,98.08,96.88,,,,,,2.873,2.873,2.873,2.873,,,,,,,993.15,"1,014.00","1,014.00","1,014.00",108,108,108,108,108,79.64,79.66,79.78,79.55,21.620001,21.620001,21.620001,21.620001,21.620001,200
2/5/2013,30.9,30.940001,30.58,30.76,0.069999,30.76,7331600,150.350006,151.479996,150.289993,151.050003,130.257156,113912400,13880.08008,14013.59961,13880.08008,13979.29981,13979.29981,134390000,18.6,18.6,18.309999,18.469999,18.469999,392500,1.318392,1.320306,1.317402,97.77,97.42,98.15,96.51,270.28K,97.62,97.44,98.17,96.53,,,,,,2.873,2.909,2.911,2.849,,,,,,,"1,023.90","1,020.00","1,026.00","1,018.90",107,107,107,107.68,107.68,79.62,79.68,79.77,79.42,21.540001,21.66,21.5,21.66,21.66,400
2/6/2013,30.639999,30.85,30.610001,30.809999,0.049999,30.809999,5899000,150.520004,151.259995,150.410004,151.160004,130.352036,138762800,13979.29981,13991.61035,13913.17969,13986.51953,13986.51953,127560000,18.469999,18.85,18.450001,18.629999,18.629999,767600,1.318218,1.325205,1.317523,96.17,97.72,97.76,95.89,196.98K,96.12,97.75,97.79,95.92,,,,,,2.906,2.909,2.944,2.882,,,,,,,"1,035.50","1,035.00","1,035.00","1,035.00",107.910004,107.910004,107.910004,107.910004,107.910004,79.62,79.54,79.79,79.36,21.719999,21.719999,21.719999,21.719999,21.719999,200
2/7/2013,30.370001,30.85,30.309999,30.459999,-0.35,30.459999,11776300,151.210007,151.350006,149.860001,150.960007,130.179596,162490000,13986.51953,13988.05957,13852.2002,13944.04981,13944.04981,118530000,18.49,18.74,18.35,18.58,18.58,533300,1.322751,1.328551,1.321493,96.64,96.13,97.07,95.91,188.84K,96.67,96.14,97.08,95.92,,,,,,2.913,2.833,2.92,2.808,,,,,,,"1,015.05","1,012.70","1,012.70","1,012.70",108.205002,108.205002,108.205002,108.205002,108.205002,79.68,79.66,79.93,79.59,21.68,21.700001,21.639999,21.639999,21.639999,600
2/8/2013,30.41,30.65,30.290001,30.43,-0.029999,30.43,5388900,151.220001,151.889999,151.220001,151.800003,130.903946,103133700,13944.04981,14022.62012,13944.04981,13992.96973,13992.96973,99860000,18.559999,19.059999,18.52,18.75,18.75,914900,1.324854,1.325732,1.316638,96.62,96.64,96.99,95.04,282.80K,96.81,96.7,97.05,95.11,,,,,,2.833,2.855,2.862,2.822,,,,,,,"1,012.80","1,045.00","1,045.00","1,010.00",106.349998,106.349998,106.339996,108.089996,108.089996,79.77,79.67,79.85,79.58,21.620001,21.719999,21.620001,21.719999,21.719999,500
2/11/2013,30.02,30.08,29.809999,30,-0.43,30,10465500,151.740005,151.899994,151.389999,151.770004,130.878052,73775000,13992.96973,13992.96973,13940.41016,13971.24023,13971.24023,75090000,18.540001,18.540001,18,18.24,18.24,649200,1.322751,1.323452,1.317697,95.83,96.86,97.21,95.54,275.47K,95.9,96.94,97.29,95.62,,,,,,2.858,2.902,2.902,2.828,,,,,,,"1,040.70","1,066.30","1,066.30","1,066.30",108.07,108.07,108.07,108.07,108.07,79.77,79.69,79.82,79.65,21.719999,21.719999,21.719999,21.719999,21.719999,0
2/12/2013,29.809999,30.129999,29.719999,30.09,0.09,30.09,6681300,151.779999,152.300003,151.610001,152.020004,131.093658,65392700,13971.24023,14038.96973,13968.94043,14018.7002,14018.7002,117180000,18.18,18.25,17.83,17.91,17.91,535000,1.320132,1.322401,1.319592,95.72,95.92,96.57,95.27,229.24K,95.75,95.94,96.58,95.28,,,,,,2.857,2.857,2.857,2.857,,,,,,,"1,072.50","1,069.25","1,069.25","1,068.70",108,108,108,107.809998,107.809998,79.84,79.75,79.93,79.28,21.719999,21.719999,21.719999,21.719999,21.719999,0
2/13/2013,30.040001,30.040001,29.73,29.77,-0.32,29.77,7364500,152.330002,152.610001,151.720001,152.149994,131.205765,82322600,14018.7002,14029.34961,13945.78027,13982.91016,13982.91016,130520000,18.27,19.139999,18.049999,18.120001,18.120001,1697100,1.319784,1.329805,1.319435,97.03,95.79,97.09,94.97,283.96K,97,95.86,97.16,95.03,,,,,,2.857,2.829,2.864,2.786,,,,,,,"1,086.15","1,089.05","1,096.75","1,076.35",110.610001,110.610001,110.610001,109.029999,109.029999,80.38,79.81,80.59,79.8,21.780001,21.780001,21.780001,21.780001,21.780001,500
2/14/2013,29.92,29.98,29.24,29.459999,-0.310001,29.459999,15703300,151.690002,152.470001,151.520004,152.289993,131.326523,80834300,13982.91016,13990.36035,13921.94043,13973.38965,13973.38965,114800000,18.200001,18.5,17.559999,17.77,17.77,1002900,1.318392,1.318913,1.3089,97.51,96.96,97.79,96.68,239.80K,97.57,97.02,97.85,96.74,,,,,,2.828,2.809,2.884,2.808,,,,,,,"1,086.05","1,093.90","1,093.90","1,077.10",109.050003,109.050003,109.050003,109.919998,109.919998,80.5,80.57,80.87,80.41,21.540001,21.540001,21.540001,21.540001,21.540001,100
2/15/2013,29.049999,29.139999,28.709999,28.83,-0.629999,28.83,20810400,152.429993,152.589996,151.550003,152.110001,131.171234,215226500,13973.38965,14001.92969,13906.73047,13981.75977,13981.75977,195670000,17.540001,17.58,16.82,17.209999,17.209999,967200,1.303101,1.30638,1.300052,97.01,97.59,98.11,96.63,246.44K,97.17,97.62,98.14,96.66,,,,,,2.834,2.803,2.861,2.758,,,,,,,"1,094.40","1,090.65","1,090.65","1,086.25",109.875,109.875,109.875,109.875,109.875,80.26,80.46,80.68,80.11,21.6,21.6,21.459999,21.459999,21.459999,600
2/19/2013,28.860001,28.889999,28.26,28.450001,-0.379999,28.450001,18772200,152.369995,153.279999,152.160004,153.25,132.154327,95105400,13981.75977,14044.82031,13977.90039,14035.66992,14035.66992,136410000,17.059999,17.18,16.65,17,17,934900,1.306848,1.309929,1.30206,97.31,97.17,97.71,96.77,174.60K,97.33,97.2,97.74,96.8,,,,,,2.805,2.73,2.807,2.648,,,,,,,"1,072.05","1,076.30","1,077.00","1,071.50",110.599998,110.599998,110.599998,109.019997,109.019997,80.34,80.15,80.45,80.11,21.459999,21.459999,21.459999,21.459999,21.459999,0
2/20/2013,28.030001,28.049999,27.35,27.59,-0.860001,27.59,26946700,153.139999,153.190002,151.259995,151.339996,130.507248,160574800,14035.66992,14058.26953,13919.28027,13927.54004,13927.54004,138540000,17.34,17.790001,17,17.08,17.08,2264500,1.312336,1.313819,1.306762,95.86,97.34,97.47,95.21,223.59K,96.12,97.42,97.55,95.29,,,,,,2.709,2.847,2.885,2.698,,,,,,,"1,079.60","1,086.65","1,087.85","1,081.80",109.339996,109.339996,109.339996,109.339996,109.339996,80.56,80.3,80.64,80.29,20.74,20.84,20.74,20.76,20.76,10900
2/21/2013,27.639999,27.91,27.620001,27.73,0.14,27.73,14454500,150.960007,151.419998,149.940002,150.419998,129.713882,183257000,13927.54004,13927.54004,13834.40039,13880.62012,13880.62012,131410000,17.129999,17.68,17.08,17.370001,17.370001,1213300,1.308387,1.3095,1.3039,96.66,95.97,96.73,95.25,118.31K,96.67,96.02,96.78,95.3,,,,,,2.845,2.841,2.849,2.841,,,,,,,"1,098.80","1,097.10","1,110.10","1,094.85",109.894997,109.894997,109.894997,109.894997,109.894997,79.74,80.6,80.67,79.67,20.74,20.74,20.74,20.74,20.74,200
2/22/2013,27.629999,27.83,27.43,27.83,0.1,27.83,10443300,151.149994,151.889999,150.490005,151.889999,130.981567,106356600,13880.62012,14001.19043,13880.62012,14000.57031,14000.57031,139850000,17.48,17.540001,17.02,17.139999,17.139999,448200,1.305364,1.321598,1.304104,94.46,96.66,97.07,93.92,30.29K,95.56,98.59,99,95.86,,,,,,2.841,2.79,2.854,2.783,,,,,,,"1,097.30","1,108.85","1,111.70","1,091.90",110.25,110.949997,110.25,110.25,110.25,79.56,79.79,79.86,79.44,20.799999,20.799999,20.799999,20.799999,20.799999,600
2/25/2013,27.99,28.190001,27.959999,28.07,0.24,28.07,10895300,152.630005,152.860001,149,149,128.48938,245824800,14000.57031,14081.58008,13784.00977,13784.16992,13784.16992,152190000,17.43,17.709999,17.209999,17.35,17.35,808000,1.327316,1.336211,1.325205,92.84,94.72,94.92,92.63,286.43K,92.92,94.78,94.98,92.69,,,,,,2.782,2.724,2.793,2.72,,,,,,,"1,108.75","1,092.65","1,113.55","1,092.65",110.959999,111,110.959999,111.349998,111.349998,79.49,79.48,79.65,79.34,20.74,20.74,20.74,20.74,20.74,100
2/26/2013,27.969999,28.5,27.639999,28.41,0.34,28.41,16452700,149.720001,150.199997,148.729996,150.020004,129.369003,186596200,13784.16992,13918.44043,13784.16992,13900.12988,13900.12988,132580000,17.440001,17.440001,16.549999,17.01,17.01,1210500,1.336005,1.340303,1.33384,93.13,92.96,93.48,92.44,204.26K,93.35,93.04,93.56,92.53,,,,,,2.712,2.72,2.754,2.696,,,,,,,"1,093.45","1,121.60","1,127.00","1,084.10",108.739998,108.739998,108.739998,111.290001,111.290001,79.78,79.5,79.87,79.39,20.6,20.6,20.6,20.6,20.6,300
2/27/2013,28.200001,28.26,27.9,28.01,-0.4,28.01,8107300,149.889999,152.330002,149.759995,151.910004,130.998825,150781900,13900.12988,14104.86035,13880.19043,14075.37012,14075.37012,107010000,16.82,16.83,16.4,16.48,16.48,812100,1.337793,1.339405,1.331079,93.11,93.23,94.46,92.07,217.52K,92.1,93.31,94.54,92.15,,,,,,2.724,2.703,2.733,2.681,,,,,,,"1,121.60","1,116.75","1,133.00","1,114.75",111.665001,111.665001,111.665001,111.665001,111.665001,79.8,79.69,79.9,79.61,20.700001,20.700001,20.620001,20.620001,20.620001,200
2/28/2013,27.98,28,27.459999,27.540001,-0.469999,27.540001,11474000,151.899994,152.869995,151.410004,151.610001,130.740112,126866000,14075.37012,14149.15039,14050.17969,14054.49023,14054.49023,177150000,16.42,16.6,16.040001,16.139999,16.139999,826500,1.331026,1.332701,1.326084,92.63,91.92,93.44,91.92,230.84K,92.72,91.99,93.51,91.99,,,,,,2.699,2.658,2.727,2.654,,,,,,,"1,116.75","1,118.80","1,119.20","1,114.95",110,110,110,110,110,79.65,79.86,79.9,79.57,20.24,20.34,20.24,20.32,20.32,9700
3/1/2013,27.67,27.799999,27.48,27.620001,0.08,27.620001,8440000,151.089996,152.339996,150.410004,152.110001,131.171234,170634800,14054.49023,14107.08984,13937.59961,14089.66016,14089.66016,125920000,16.139999,16.32,15.71,15.81,15.81,848700,1.32908,1.337614,1.327105,92.76,92.72,93.37,92.18,201.51K,92.84,92.78,93.43,92.24,,,,,,2.658,2.662,2.662,2.658,,,,,,,"1,119.90","1,080.30","1,123.35","1,080.30",112.93,112.93,112.93,112.550003,112.550003,80.04,79.68,80.19,79.65,20.120001,20.120001,20.120001,20.120001,20.120001,500
3/4/2013,27.620001,27.74,27.49,27.6,-0.020001,27.6,6213900,151.759995,152.919998,151.520004,152.919998,131.869751,99010200,14089.66016,14128.20996,14030.37012,14127.82031,14127.82031,110810000,15.84,15.87,15.06,15.13,15.13,995300,1.337256,1.339764,1.329734,92.05,92.89,93.18,91.57,218.12K,91.84,92.9,93.19,91.58,,,,,,2.66,2.622,2.673,2.621,,,,,,,"1,062.15","1,057.00","1,057.00","1,056.00",114,117.5,112.269997,114.839996,114.839996,80.04,80.11,80.09,79.91,20.120001,20.120001,20.120001,20.120001,20.120001,0
3/5/2013,28.02,28.1,27.58,27.75,0.15,27.75,6302300,153.660004,154.699997,153.639999,154.289993,133.051178,121431900,14127.82031,14286.37012,14127.82031,14253.76953,14253.76953,112100000,15.29,15.67,15.09,15.19,15.19,1018200,1.331913,1.333156,1.33013,90.68,91.76,91.97,90.04,248.47K,90.97,91.81,92.03,90.09,,,,,,2.624,2.65,2.676,2.615,,,,,,,"1,063.30","1,078.00","1,078.00","1,065.00",115.330002,117.809998,115.330002,116.57,116.57,79.87,80.06,80.09,79.69,20.360001,20.360001,20.059999,20.059999,20.059999,300
3/6/2013,27.709999,28.15,27.59,28.1,0.35,28.1,10348200,154.839996,154.919998,154.160004,154.5,133.232254,94469900,14253.76953,14320.65039,14253,14296.24023,14296.24023,116510000,15.15,16.190001,14.91,16.190001,16.190001,1289500,1.331026,1.337301,1.327181,90.12,90.71,90.91,89.33,231.11K,90.22,90.78,90.98,89.41,,,,,,2.648,2.611,2.665,2.609,,,,,,,"1,094.05","1,094.70","1,107.80","1,093.50",118.25,118.25,118.25,116.620003,116.620003,79.92,79.87,80.13,79.7,20.32,20.34,20.26,20.26,20.26,600
3/7/2013,28.049999,28.09,27.809999,27.91,-0.19,27.91,6113000,154.699997,154.979996,154.520004,154.779999,133.47374,86101400,14296.24023,14354.69043,14296.24023,14329.49023,14329.49023,117080000,16.360001,16.690001,16.129999,16.190001,16.190001,940700,1.331558,1.3358,1.327401,90.82,90.23,90.99,90.02,209.87K,90.83,90.3,91.06,90.09,,,,,,2.617,2.656,2.659,2.611,,,,,,,"1,095.00","1,089.65","1,098.00","1,084.00",117.949997,117.949997,117.82,116.620003,116.620003,79.95,79.99,80.15,79.86,20.379999,20.379999,20.24,20.24,20.24,100
3/8/2013,27.58,28.299999,27.530001,28.01,0.1,28.01,11546600,155.460007,155.649994,154.660004,155.440002,134.042877,123477800,14329.49023,14413.16992,14329.49023,14397.07031,14397.07031,115630000,16.1,16.82,15.89,16.33,16.33,1171500,1.330849,1.337793,1.32887,90.43,90.83,91.17,89.55,244.17K,90.43,90.9,91.24,89.62,,,,,,2.656,2.661,2.672,2.632,,,,,,,"1,090.40","1,087.75","1,091.10","1,087.75",117.400002,120,117.400002,119.220001,119.220001,79.75,80.01,80.09,79.68,20.280001,20.34,20.280001,20.34,20.34,200
3/11/2013,27.870001,28.040001,27.82,28.02,0.01,28.02,4183200,155.320007,156.039993,155.130005,156.029999,134.551666,83746800,14397.07031,14448.05957,14373.32031,14447.29004,14447.29004,94880000,16.51,16.709999,16.34,16.379999,16.379999,862300,1.336898,1.347911,1.335327,91.56,90.42,91.73,90.22,234.92K,91.41,90.47,91.78,90.27,,,,,,2.663,2.661,2.665,2.659,,,,,,,"1,087.40","1,093.50","1,097.65","1,080.50",121.199997,121.300003,121.199997,119.57,119.57,79.75,79.79,79.93,79.72,20.6,20.66,20.440001,20.440001,20.440001,400
3/12/2013,28.23,28.389999,28.17,28.200001,0.180001,28.200001,5442600,155.919998,156.100006,155.210007,155.679993,134.249817,105755800,14447.29004,14478.79981,14412.05957,14450.05957,14450.05957,102100000,16.73,17.209999,16.610001,16.889999,16.889999,1119200,1.34662,1.347551,1.342759,91.95,91.42,92.03,90.83,219.96K,91.88,91.47,92.09,90.88,,,,,,2.661,2.624,2.663,2.613,,,,,,,"1,093.50","1,077.70","1,101.30","1,075.90",121.419998,121.5,121.099998,121.419998,121.419998,79.56,79.78,79.86,79.52,20.540001,20.540001,20.540001,20.540001,20.540001,0
3/13/2013,28.219999,28.299999,27.9,27.940001,-0.26,27.940001,8153800,155.759995,156.119995,155.229996,155.899994,134.439545,92550900,14450.05957,14472.79981,14411.66016,14455.28027,14455.28027,83920000,16.99,17.02,16.190001,16.290001,16.290001,920300,1.344809,1.349182,1.341742,92.06,91.83,92.15,90.89,194.61K,91.97,91.9,92.22,90.96,,,,,,2.624,2.59,2.627,2.585,,,,,,,"1,077.70","1,086.90","1,089.30","1,075.65",119.949997,119.949997,119.949997,122.07,122.07,79.28,79.58,79.62,79.18,20.540001,20.540001,20.540001,20.540001,20.540001,0
3/14/2013,27.700001,27.940001,27.690001,27.799999,-0.140002,27.799999,7311000,156.309998,156.800003,155.910004,156.729996,135.155289,126329900,14455.28027,14539.29004,14455.28027,14539.13965,14539.13965,117390000,16.200001,16.51,16.09,16.33,16.33,749800,1.349164,1.3577,1.348363,92.54,91.94,93.47,91.6,283.11K,92.61,91.97,93.5,91.63,,,,,,2.587,2.533,2.592,2.532,,,,,,,"1,071.90","1,064.95","1,064.95","1,064.95",123.660004,123.660004,123.660004,122.849998,122.849998,79.21,79.24,79.37,79.13,20.6,20.639999,20.6,20.639999,20.639999,300
3/15/2013,27.879999,28.059999,27.77,27.799999,0,27.799999,5452000,155.850006,156.039993,155.309998,155.830002,134.976868,138601100,14539.13965,14539.13965,14470.5,14514.11035,14514.11035,407770000,16.33,16.530001,16.059999,16.32,16.32,1974000,1.356852,1.359,1.354401,92.52,92.62,93.4,91.91,251.34K,92.48,92.66,93.44,91.94,,,,,,2.539,2.553,2.563,2.522,,,,,,,"1,059.95","1,060.95","1,060.95","1,058.05",125,125.5,125,125.5,125.5,79.21,79.13,79.3,78.92,20.32,20.66,20.32,20.66,20.66,400
3/18/2013,28.02,28.08,27.870001,27.950001,0.150002,27.950001,6173900,154.339996,155.639999,154.199997,154.970001,134.231949,126704300,14514.11035,14521.58984,14404.20996,14452.05957,14452.05957,119640000,16.450001,16.709999,16.32,16.66,16.66,877300,1.3611,1.3693,1.35889,93.03,92.51,93.25,92.01,174.70K,93.18,92.56,93.3,92.06,,,,,,2.552,2.55,2.552,2.55,,,,,,,"1,055.15","1,059.85","1,063.50","1,047.60",125,125,125,125.25,125.25,79.55,79.23,79.61,79.18,20.66,20.66,20.66,20.66,20.66,0
3/19/2013,27.879999,28.139999,27.84,27.93,-0.020001,27.93,8780200,155.300003,155.509995,153.589996,154.610001,133.92012,167567300,14452.05957,14514.33984,14382.08984,14455.82031,14455.82031,122170000,16.629999,16.780001,16.35,16.52,16.52,978900,1.364722,1.364815,1.35483,93.45,93.15,93.84,93,175.61K,93.5,93.29,93.98,93.14,,,,,,2.55,2.549,2.594,2.542,,,,,,,"1,048.45","1,046.70","1,050.00","1,046.70",124.900002,124.949997,124.900002,124.699997,124.699997,79.49,79.58,79.78,79.45,20.459999,20.459999,20.459999,20.459999,20.459999,0
3/20/2013,27.870001,27.91,27.51,27.809999,-0.120001,27.809999,5345800,155.520004,155.949997,155.259995,155.690002,134.855591,113759300,14455.82031,14546.82031,14455.82031,14511.73047,14511.73047,121240000,16.540001,16.780001,16.360001,16.530001,16.530001,454900,1.351078,1.356907,1.346439,93.74,93.26,93.94,91.76,151.21K,93.83,93.39,94.06,91.89,,,,,,2.537,2.553,2.57,2.526,,,,,,,"1,054.30","1,045.90","1,061.00","1,042.40",124.480003,127,124.480003,126.220001,126.220001,79.72,79.54,79.86,79.49,20.459999,20.459999,20.459999,20.459999,20.459999,0
3/21/2013,28.24,28.33,28.16,28.18,0.370001,28.18,6357700,154.759995,155.639999,154.100006,154.360001,133.703568,128605000,14511.73047,14511.73047,14383.01953,14421.49023,14421.49023,110450000,16.709999,16.93,16.559999,16.85,16.85,726500,1.358327,1.359619,1.350238,92.16,93.8,94.09,92.03,96.80K,92.2,94,94.29,92.23,,,,,,2.559,2.551,2.597,2.544,,,,,,,"1,045.90","1,029.75","1,046.20","1,028.55",124.470001,124.470001,124.470001,126.75,126.75,80.19,79.74,80.28,79.54,20.459999,20.459999,20.459999,20.459999,20.459999,0
3/22/2013,27.73,27.91,27.690001,27.75,-0.43,27.75,7252100,154.850006,155.600006,154.729996,155.600006,134.777634,111163600,14421.49023,14519.9502,14421.49023,14512.03027,14512.03027,101450000,16.700001,16.85,16.559999,16.67,16.67,544100,1.352265,1.357559,1.33737,92.96,92.09,93.28,92.09,27.76K,92.96,92.09,93.28,92.09,,,,,,2.551,2.482,2.555,2.48,,,,,,,"1,029.05","1,027.60","1,030.00","1,027.60",128,128,127.800003,127,127,80.21,80.25,80.28,79.94,20.719999,20.719999,20.700001,20.700001,20.700001,2500
3/25/2013,27.809999,27.950001,27.700001,27.84,0.09,27.84,5048300,156.009995,156.270004,154.350006,154.949997,134.214569,151322300,14512.03027,14563.75,14395,14447.75,14447.75,124840000,16.629999,16.799999,16.26,16.540001,16.540001,827200,1.338545,1.342799,1.336541,92.45,93.4,93.53,91.84,214.13K,92.38,93.48,93.61,91.92,,,,,,2.48,2.48,2.489,2.462,,,,,,,"1,031.45","1,029.83","1,034.39","1,021.80",128,128.800003,128,127.459999,127.459999,80.31,80.25,80.4,80.11,20.92,20.959999,20.92,20.959999,20.959999,1300
3/26/2013,27.799999,27.85,27.68,27.75,-0.09,27.75,5180300,155.589996,156.229996,155.419998,156.190002,135.288666,86856600,14447.75,14561.54004,14447.75,14559.65039,14559.65039,96030000,16.530001,16.530001,16.02,16.190001,16.190001,622200,1.33672,1.34111,1.336005,93.71,92.33,93.94,92.33,202.67K,93.87,92.41,94.03,92.41,,,,,,2.476,2.476,2.476,2.476,,,,,,,"1,029.28","1,021.40","1,030.85","1,019.15",128,128,127.970001,129.5,129.5,80.11,80.35,80.51,79.92,21.08,21.08,21.08,21.08,21.08,100
